,Unnamed: 0.1,Cluster Name,Keyword,page,Unnamed: 0,clicks,impressions,ctr,position,Cluster,query
692,692,Travel,muscle pain after hiking,https://bookonboard.com/strongsore-calves-after-hiking-strong/,4628880,0,4,0.0,184.0,Travel,2
693,693,Travel,nearby places to visit in ahmedabad,https://bookonboard.com/places-to-visit-near-ahmedabad/#Places_To_Visit_Near_Ahmedabad_That_You_Must_Not_Overlook,1061908,0,1,0.0,59.0,Travel,1
694,694,Travel,nearby places to visit in ahmedabad,https://bookonboard.com/places-to-visit-near-ahmedabad/#What_are_the_places_to_see_in_Ahmedabad_and_what_activities_you_can_do_there,1061909,0,1,0.0,59.0,Travel,1
695,695,Travel,nearest snowfall from delhi,https://bookonboard.com/snowfall-near-delhi/,1195849264,3,1317,2.0,36105.61494,Travel,145
696,696,Travel,nearest tube station to london dungeons,https://bookonboard.com/london-travel-guide/,5355219,0,5,0.0,366.0,Travel,3
697,697,Travel,new year destinations 2022,https://bookonboard.com/new-year-eve-uk/,1063318,0,1,0.0,44.0,Travel,1
698,698,Travel,new york tourism,https://bookonboard.com/new-york-tourism/,273487517,1,300,1.0,19619.5,Travel,57
699,699,Travel,orca cooler review,https://bookonboard.com/orca-cooler-review/,1071740,0,1,0.0,52.0,Travel,1
700,700,Travel,pacsafe vs travelon,https://bookonboard.com/travelon-vs-pacsafe/,3830811,0,3,0.0,14.0,Travel,2
701,701,Travel,photography and travel quotes,https://bookonboard.com/best-travel-quotes-in-2022/,10710631,0,8,0.0,672.0,Travel,3
702,702,Travel,places to see in alaska,https://bookonboard.com/alaska-visiting-places/#What_do_you_need_to_know_about_Alaska,1100025,0,1,0.0,87.0,Travel,1
703,703,Travel,places to see in alaska,https://bookonboard.com/alaska-visiting-places/#BookOnBoard8217s_Guide_to_Alaska_Visiting_Places,1100024,0,1,0.0,87.0,Travel,1
704,704,Travel,places to visit in hong kong,https://bookonboard.com/hong-kong-visit/#WHAT_ARE_THE_BEST_PLACES_TO_VISIT_IN_HONG_KONG,1102007,0,1,0.0,80.0,Travel,1
705,705,Travel,places to visit in hong kong,https://bookonboard.com/hong-kong-visit/#HONG_KONG-_WHERE_GLAMOUR_AND_LUXURY_RESIDES_TOGETHER,1102006,0,1,0.0,80.0,Travel,1
706,706,Travel,popular places in the world,https://bookonboard.com/category/popular-places/,9965309,0,9,0.0,822.0,Travel,2
707,707,Travel,power queen 410ah battery,https://bookonboard.com/best-battery-for-camper-trailer/,2228598,0,2,0.0,32.0,Travel,2
708,708,Travel,prana brions,https://bookonboard.com/prana-brion-vs-zion/,3344187,0,3,0.0,33.0,Travel,2
709,709,Travel,prolite plus sleeping pad,https://bookonboard.com/thermarest-prolite-plus-review/,38196555,0,44,0.0,1905.166667,Travel,10
710,710,Travel,rac baths budapest,https://bookonboard.com/things-to-do-in-budapest/,10751328,0,7,0.0,234.0,Travel,4
711,711,Travel,rockport texas beaches,https://bookonboard.com/web-stories/best-beaches-in-texas-in-2022/,437417085,1,765,1.0,35681.08333,Travel,292
712,712,Travel,romantic getaway netherlands,https://bookonboard.com/unique-places-to-stay-in-the-netherlands/,1494664854,23,2609,12.55952381,56843.83178,Travel,76
713,713,Travel,rv battery for dry camping,https://bookonboard.com/best-rv-battery-for-dry-camping/,3376815,0,4,0.0,147.0,Travel,1
714,714,Travel,safest european countries to live in,https://bookonboard.com/web-stories/10-insanely-cheap-countries-to-live-in-europe/,748554034,1,1994,1.0,27378.43392,Travel,227
715,715,Travel,sanctuary of truth prasat sut ja tum tours and activities,https://bookonboard.com/things-to-do-in-bangkok/,32467510,0,53,0.0,1111.214286,Travel,2
716,716,Travel,silvel diesel heater,https://bookonboard.com/best-diesel-heater-for-tent/,1165247,0,2,0.0,19.5,Travel,1
717,717,Travel,similarities of hiking and trekking,https://bookonboard.com/similarities-of-hiking-and-trekking/,33012410,1,63,0.1111111111,371.5888889,Travel,2
718,718,Travel,snake gaiters,https://bookonboard.com/what-are-snake-gaiters/,1179008,0,1,0.0,75.0,Travel,1
719,719,Travel,sog seal pup elite review,https://bookonboard.com/sog-seal-pup-elite-review/,5914000,1,6,1.0,332.0,Travel,2
720,720,Travel,spain tourism,https://bookonboard.com/web-stories/top-10-tourist-places-for-spain-holidays-this-weekend/,267651179,1,2395,0.5,5405.081442,Travel,61
721,721,Travel,teifut,https://bookonboard.com/discounted-outdoor-gear/,1334266,0,1,0.0,3.0,Travel,1
722,722,Travel,tennis racket carry on american airlines,https://bookonboard.com/american-airlines-carry-on-size/#American_Airlines_sports_equipment_feesand_rules,41250571,1,231,1.0,1269.666667,Travel,6
723,723,Travel,tennis racket carry on american airlines,https://bookonboard.com/american-airlines-carry-on-size/#Restricted_items_in_American_Airlines_flightsnbsp,45455598,1,262,1.0,1430.083333,Travel,7
724,724,Travel,texas state travel guide 2020,https://bookonboard.com/texas-travel/#Best_Places_to_Travel_in_Texas,4008671,0,3,0.0,47.0,Travel,2
725,725,Travel,texas state travel guide 2020,https://bookonboard.com/texas-travel/#Frequently_Asked_Questions_about_Texas_Travel_Guide,2672394,0,2,0.0,31.0,Travel,2
726,726,Travel,texas state travel guide 2020,https://bookonboard.com/texas-travel/#BookOnBoard8217s_Texas_Travel_Guide,4008674,0,3,0.0,47.0,Travel,2
727,727,Travel,the north face stormbreak 2 review,https://bookonboard.com/best-backpacking-tents/,1942266144,1,11783,0.3333333333,190198.526,Travel,452
728,728,Travel,things to do accra ghana,https://bookonboard.com/things-to-do-in-accra/#low-cost-flights,1340560,0,1,0.0,72.0,Travel,1
729,729,Travel,things to do accra ghana,https://bookonboard.com/things-to-do-in-accra/#kwame-nkrumah-memorial-park,1340559,0,1,0.0,72.0,Travel,1
730,730,Travel,things to do accra ghana,https://bookonboard.com/things-to-do-in-accra/#encompassing-perspective-at-skybar,1340558,0,1,0.0,72.0,Travel,1
731,731,Travel,things to do at rocky mountain national park,https://bookonboard.com/web-stories/best-things-to-do-in-rocky-mountain-national-park/,319023050,1,1732,1.0,5153.346899,Travel,103
732,732,Travel,things to do in armenia,https://bookonboard.com/things-to-do-in-armenia/#COOL_THINGS_TO_DO_IN_YOUR_TRIP_TO_ARMENIA,1342268,0,1,0.0,76.0,Travel,1
733,733,Travel,things to do in armenia,https://bookonboard.com/things-to-do-in-armenia/#See_the_wonders_of_the_Middle_East,1342269,0,1,0.0,76.0,Travel,1
734,734,Travel,things to do in paris 2020,https://bookonboard.com/best-things-to-do-in-paris/#Tips_for_Paris_Travel,2696829,0,2,0.0,20.0,Travel,1
735,735,Travel,things to do in paris 2020,https://bookonboard.com/best-things-to-do-in-paris/#List_of_top_10_things_to_do_in_Paris,2696827,0,2,0.0,20.0,Travel,1
736,736,Travel,things to do in paris 2020,https://bookonboard.com/best-things-to-do-in-paris/#Frequently_Asked_Questions_about_Paris_Travel,1348411,0,1,0.0,10.0,Travel,1
737,737,Travel,trail glove vs vapor glove,https://bookonboard.com/merrell-trail-glove-vs-vapor-glove/,49450599,1,51,0.5,1065.666667,Travel,21
738,738,Travel,travel middle east blog,https://bookonboard.com/category/travel-to-middle-east/,13714505,0,10,0.0,878.0,Travel,1
739,739,Travel,unique travel tattoos,https://bookonboard.com/unique-and-creative-travel-tattoo-ideas-for-men/,289662277,1,335,1.0,8346.8,Travel,83
740,740,Travel,united airlines bottle size,https://bookonboard.com/united-carry-on-size/#United_Airlines_Carry-on_Baggage_and_Personal_Item_Dimensions_and_Weight_Policy,99818431,0,93,0.0,671.3333333,Travel,3
741,741,Travel,united airlines bottle size,https://bookonboard.com/united-carry-on-size/#How_to_Save_on_United_Airlines_carry-on_Price_when_Flying_Basic_Economy,99818155,0,93,0.0,671.3333333,Travel,3
742,742,Travel,united airlines bottle size,https://bookonboard.com/united-carry-on-size/#Frequently_Asked_Questions_8211_United_Airlines_Carry-On_and_Checked_Luggage,120060291,0,120,0.0,810.3333333,Travel,3
743,743,Travel,united airlines bottle size,https://bookonboard.com/united-carry-on-size/#United_Airlines_Checked_Baggage_Size_and_Weight_Policy,105622620,0,103,0.0,715.5,Travel,3
744,744,Travel,united economy vs basic economy,https://bookonboard.com/united-economy-vs-basic-economy/,158255544782,10282,636407,1347.0378,1974155.406,Travel,3158
745,745,Travel,vasque grand traverse,https://bookonboard.com/vasque-grand-traverse-review/,28115685,0,26,0.0,402.8333333,Travel,2
746,746,Travel,what color hat goes with everything,https://bookonboard.com/what-color-hat-goes-with-everything/,1606884,0,1,0.0,10.0,Travel,1
747,747,Travel,yaktrax diamond grip vs microspikes,https://bookonboard.com/yaktrax-vs-microspikes/,3327162,0,2,0.0,48.0,Travel,2
748,748,Travel,zipline spain to portugal,https://bookonboard.com/things-to-do-in-portugal/#BookOnBoards_Guide_to_Portugal,1665521,0,1,0.0,100.0,Travel,1
749,749,Travel,zipline spain to portugal,https://bookonboard.com/things-to-do-in-portugal/#Frequently_Asked_Questions_about_Portugal_visit,1665522,0,1,0.0,100.0,Travel,1
750,750,Travel,zipline spain to portugal,https://bookonboard.com/things-to-do-in-portugal/#List_of_top_10_things_to_do_in_Portugal,1665523,0,1,0.0,100.0,Travel,1
